31006
27420;X = 2.655395	Y = 0.655884	Z = 0.718506
27425;X = 1.031372	Y = -3.437622	Z = 0.405762
27429;X = 1.031372	Y = -3.437622	Z = 0.405762
27435;X = -0.250366	Y = -3.469116	Z = 3.562256
27439;X = -0.250366	Y = -3.469116	Z = 3.562256
27444;X = -0.188721	Y = 0.624145	Z = 0.781982
27448;X = -0.188721	Y = 0.624145	Z = 0.781982
27453;X = -0.312500	Y = -3.843384	Z = 1.936768
27457;X = -0.312500	Y = -3.843384	Z = 1.936768
27462;X = -0.312500	Y = -3.843384	Z = 1.936768
27466;X = 2.438110	Y = -1.812866	Z = -0.250000
27471;X = 2.438110	Y = -1.812866	Z = -0.250000
27475;X = -1.437256	Y = -0.343750	Z = 3.906494
27481;X = -1.437256	Y = -0.343750	Z = 3.906494
27486;X = -2.407227	Y = 1.000000	Z = -3.936890
27490;X = -2.407227	Y = 1.000000	Z = -3.936890
27495;X = 0.217773	Y = 3.656616	Z = -1.404785
27499;X = 0.217773	Y = 3.656616	Z = -1.404785
27504;X = -2.125122	Y = 2.844116	Z = 0.781006
27508;X = -2.125122	Y = 2.844116	Z = 0.781006
27513;X = -2.125122	Y = 2.844116	Z = 0.781006
27517;X = -2.375000	Y = -3.155884	Z = 1.218628
27523;X = -2.375000	Y = -3.155884	Z = 1.218628
27527;X = -2.625366	Y = 0.718140	Z = 3.343628
27532;X = -2.625366	Y = 0.718140	Z = 3.343628
27536;X = -0.000122	Y = -1.842773	Z = -0.686035
27541;X = -0.000122	Y = -1.842773	Z = -0.686035
27545;X = -2.906616	Y = 1.249756	Z = -3.532104
27550;X = -2.906616	Y = 1.249756	Z = -3.532104
27554;X = 3.718384	Y = 2.811890	Z = 0.813843
27559;X = 3.718384	Y = 2.811890	Z = 0.813843
27564;X = 3.718384	Y = 2.811890	Z = 0.813843
27569;X = 2.875244	Y = -1.062378	Z = -1.405640
27573;X = 2.875244	Y = -1.062378	Z = -1.405640
27578;X = 2.031006	Y = 2.656128	Z = 0.218384
27582;X = 2.031006	Y = 2.656128	Z = 0.218384
27587;X = 3.062622	Y = -2.187500	Z = 2.032227
27591;X = 3.062622	Y = -2.187500	Z = 2.032227
27596;X = -2.126343	Y = 0.968872	Z = -3.749145
27600;X = -2.126343	Y = 0.968872	Z = -3.749145
27606;X = 2.186645	Y = -0.468018	Z = -3.500610
27610;X = 2.186645	Y = -0.468018	Z = -3.500610
27615;X = 2.186645	Y = -0.468018	Z = -3.500610
27619;X = 0.593018	Y = 0.780273	Z = -1.937622
27624;X = 0.593018	Y = 0.780273	Z = -1.937622
27628;X = 0.155884	Y = 0.781616	Z = -2.531616
27633;X = 0.155884	Y = 0.781616	Z = -2.531616
27637;X = -0.469727	Y = 1.000854	Z = 2.092651
27642;X = -0.469727	Y = 1.000854	Z = 2.092651
27648;X = -1.594604	Y = 2.874390	Z = -0.875122
27652;X = -1.594604	Y = 2.874390	Z = -0.875122
27657;X = -1.343872	Y = 1.281372	Z = 2.875000
27661;X = -1.343872	Y = 1.281372	Z = 2.875000
27666;X = -1.343872	Y = 1.281372	Z = 2.875000
27670;X = 2.155640	Y = 2.469727	Z = 3.780762
27675;X = 2.155640	 = 2.469727	Z = 3.780762
27679;X = -0.751343	Y = -0.875488	Z = -3.781128
27684;X = -0.751343	Y = -0.875488	Z = -3.781128
27688;X = -1.219849	Y = 1.218628	Z = -1.656372
27694;X = -1.219849	Y = 1.218628	Z = -1.656372
27698;X = 1.281982	Y = -2.062256	Z = -1.937012
27703;X = 1.281982	Y = -2.062256	Z = -1.937012
27707;X = -3.812378	Y = -0.124756	Z = 0.406494
27712;X = -3.812378	Y = -0.124756	Z = 0.406494
27716;X = -3.812378	Y = -0.124756	Z = 0.406494
27721;X = -1.594360	Y = -1.500732	Z = 2.657104
27725;X = -1.594360	Y = -1.500732	Z = 2.657104
27730;X = -2.250122	Y = 3.593506	Z = 0.532715
27735;X = -2.250122	Y = 3.593506	Z = 0.532715
27740;X = -0.718872	Y = -1.250366	Z = 3.343018
27744;X = -0.718872	Y = -1.250366	Z = 3.343018
27749;X = 0.531494	Y = -2.563599	Z = -0.967773
27754;X = 0.531494	Y = -2.563599	Z = -0.967773
27758;X = 0.937744	Y = -2.407104	Z = -0.562012
27763;X = 0.937744	Y = -2.407104	Z = -0.562012
27767;X = 0.937744	Y = -2.407104	Z = -0.562012
27772;X = -3.656738	Y = -3.813110	Z = -1.999756
27777;X = -3.656738	Y = -3.813110	Z = -1.999756
27782;X = 1.469360	Y = 3.718384	Z = 1.468872
27786;X = 1.469360	Y = 3.718384	Z = 1.468872
27791;X = -2.749634	Y = -3.656128	Z = 0.000488
27795;X = -2.749634	Y = -3.656128	Z = 0.000488
27800;X = -3.905884	Y = -1.968994	Z = -0.781006
27804;X = -3.905884	Y = -1.968994	Z = -0.781006
27809;X = -0.563110	Y = -2.655884	Z = -3.781372
27813;X = -0.563110	Y = -2.655884	Z = -3.781372
27819;X = -0.563110	Y = -2.655884	Z = -3.781372
27823;X = -2.594116	Y = -2.999756	Z = -1.687378
27828;X = -2.594116	Y = -2.999756	Z = -1.687378
27832;X = -1.500244	Y = 3.061768	Z = 0.594604
27837;X = -1.500244	Y = 3.061768	Z = 0.594604
27841;X = 3.531494	Y = 1.875610	Z = -0.219238
27846;X = 3.531494	Y = 1.875610	Z = -0.219238
27850;X = -2.093994	Y = -3.218140	Z = 0.531738
27855;X = -2.093994	Y = -3.218140	Z = 0.531738
27859;X = -3.812378	Y = -3.937500	Z = -2.437500
27865;X = -3.812378	Y = -3.937500	Z = -2.437500
27869;X = -3.812378	Y = -3.937500	Z = -2.437500
27874;X = 2.843872	Y = 3.469727	Z = -1.030395
27879;X = 2.843872	Y = 3.469727	Z = -1.030395
27883;X = 1.749023	Y = -0.063599	Z = -1.655884
27888;X = 1.749023	Y = -0.063599	Z = -1.655884
27892;X = -2.844238	Y = -2.719116	Z = -2.562500
27897;X = -2.844238	Y = -2.719116	Z = -2.562500
27901;X = 3.062866	Y = 0.219360	Z = -0.344971
27907;X = 3.062866	Y = 0.219360	Z = -0.344971
27911;X = -3.469116	Y = -2.811523	Z = -0.468506
27916;X = -3.469116	Y = -2.811523	Z = -0.468506
27920;X = -3.469116	Y = -2.811523	Z = -0.468506
27925;X = -3.344604	Y = 0.155151	Z = -2.563110
27929;X = -3.344604	Y = 0.155151	Z = -2.563110
27934;X = -1.125488	Y = -2.875244	Z = 1.187378
27938;X = -1.125488	Y = -2.875244	Z = 1.187378
27943;X = 3.687988	Y = 3.563232	Z = 3.406250
27948;X = 3.687988	Y = 3.563232	Z = 3.406250
27953;X = 1.374878	Y = -3.532104	Z = 2.156372
27957;X = 1.374878	Y = -3.532104	Z = 2.156372
27962;X = -2.750244	Y = -3.844116	Z = -2.468262
27967;X = -2.750244	Y = -3.844116	Z = -2.468262
27971;X = 3.250732	Y = 0.438599	Z = 1.657349
27976;X = 3.250732	Y = 0.438599	Z = 1.657349
27980;X = 3.250732	Y = 0.438599	Z = 1.657349
27985;X = 3.905762	Y = -0.625488	Z = 2.531006
27990;X = 3.905762	Y = -0.625488	Z = 2.531006
27995;X = 0.875854	Y = -0.563232	Z = -3.126587
27999;X = 0.875854	Y = -0.563232	Z = -3.126587
28004;X = -1.531982	Y = -1.906250	Z = 0.250977
28008;X = -1.531982	Y = -1.906250	Z = 0.250977
28013;X = 3.718018	Y = 0.531860	Z = -0.937256
28017;X = 3.718018	Y = 0.531860	Z = -0.937256
28022;X = 2.781372	Y = 2.624268	Z = -2.561279
28026;X = 2.781372	Y = 2.624268	Z = -2.561279
28032;X = 2.781372	Y = 2.624268	Z = -2.561279
28036;X = -3.376099	Y = 0.936890	Z = -0.279907
28041;X = -3.376099	Y = 0.936890	Z = -0.279907
28045;X = 1.968384	Y = 0.688232	Z = -2.406250
28050;X = 1.968384	Y = 0.688232	Z = -2.406250
28054;X = 0.343750	Y = -2.562012	Z = 1.968628
28059;X = 0.343750	Y = -2.562012	Z = 1.968628
28063;X = 1.843994	Y = -1.156128	Z = 2.469238
28068;X = 1.843994	Y = -1.156128	Z = 2.469238
28072;X = 2.593872	Y = 0.656006	Z = 3.250488
28078;X = 2.593872	Y = 0.656006	Z = 3.250488
28082;X = 2.593872	Y = 0.656006	Z = 3.250488
28087;X = 0.437500	Y = -2.344971	Z = -3.999512
28091;X = 0.437500	Y = -2.344971	Z = -3.999512
28096;X = -0.469238	Y = -3.062500	Z = -2.781006
28100;X = -0.469238	Y = -3.062500	Z = -2.781006
28105;X = -2.374268	Y = 3.063110	Z = -0.936768
28109;X = -2.374268	Y = 3.063110	Z = -0.936768
28114;X = 0.093262	Y = 2.093628	Z = -1.937988
28120;X = 0.093262	Y = 2.093628	Z = -1.937988
28124;X = 2.905395	Y = -0.218994	Z = -0.968872
28129;X = 2.905395	Y = -0.218994	Z = -0.968872
28133;X = 2.905395	Y = -0.218994	Z = -0.968872
28138;X = -3.376099	Y = -1.438354	Z = -0.563477
28142;X = -3.376099	Y = -1.438354	Z = -0.563477
28147;X = -0.906494	Y = 3.344849	Z = -0.405396
28151;X = -0.906494	Y = 3.344849	Z = -0.405396
28156;X = -1.875610	Y = -0.781860	Z = -2.936645
28161;X = -1.875610	Y = -0.781860	Z = -2.936645
28166;X = -2.376099	Y = 3.498901	Z = -3.343994
28170;X = -2.376099	Y = 3.498901	Z = -3.343994
28175;X = -0.843872	Y = 0.406494	Z = 2.813110
28179;X = -0.843872	Y = 0.406494	Z = 2.813110
28184;X = -0.843872	Y = 0.406494	Z = 2.813110
28188;X = -1.937866	Y = 1.406494	Z = -2.468262
28193;X = -1.937866	Y = 1.406494	Z = -2.468262
28197;X = 0.625000	Y = 3.780762	Z = 1.782349
28203;X = 0.625000	Y = 3.780762	Z = 1.782349
28207;X = 0.186890	Y = 1.093384	Z = 0.500366
28212;X = 0.186890	Y = 1.093384	Z = 0.500366
28216;X = 3.467773	Y = -3.875977	Z = 3.906250
28221;X = 3.467773	Y = -3.875977	Z = 3.906250
28225;X = -0.936401	Y = -1.062622	Z = 1.749634
28230;X = -0.936401	Y = -1.062622	Z = 1.749634
28234;X = -0.936401	Y = -1.062622	Z = 1.749634
28239;X = -0.405884	Y = -0.687378	Z = -1.405884
28243;X = -0.405884	Y = -0.687378	Z = -1.405884
28249;X = 3.124878	Y = 2.812134	Z = 0.375488
28253;X = 3.124878	Y = 2.812134	Z = 0.375488
28258;X = -2.875488	Y = 1.156372	Z = 1.125000
28262;X = -2.875488	Y = 1.156372	Z = 1.125000
28267;X = 3.657471	Y = -2.376221	Z = -0.280518
28271;X = 3.657471	Y = -2.376221	Z = -0.280518
28276;X = -0.156250	Y = 0.062988	Z = -1.937256
28281;X = -0.156250	Y = 0.062988	Z = -1.937256
28285;X = -0.156250	Y = 0.062988	Z = -1.937256
28291;X = -3.031372	Y = -1.469116	Z = -3.156616
28295;X = -3.031372	Y = -1.469116	Z = -3.156616
28300;X = -2.187744	Y = 0.437378	Z = -0.905029
28304;X = -2.187744	Y = 0.437378	Z = -0.905029
28309;X = 2.561523	Y = -0.031128	Z = -2.969482
28313;X = 2.561523	Y = -0.031128	Z = -2.969482
28318;X = -0.093262	Y = 0.249268	Z = 2.687134
28322;X = -0.093262	Y = 0.249268	Z = 2.687134
28327;X = 1.687378	Y = 2.499756	Z = 1.312256
28332;X = 1.687378	Y = 2.499756	Z = 1.312256
28337;X = 1.687378	Y = 2.499756	Z = 1.312256
28341;X = 0.999512	Y = 1.187012	Z = 3.938477
28346;X = 0.999512	Y = 1.187012	Z = 3.938477
28350;X = 0.156616	Y = 3.062256	Z = 3.094360
28355;X = 0.156616	Y = 3.062256	Z = 3.094360
28359;X = -3.282227	Y = 2.499512	Z = -3.779907
28364;X = -3.282227	Y = 2.499512	Z = -3.779907
28368;X = 3.749634	Y = -3.406616	Z = 0.624390
28374;X = 3.749634	Y = -3.406616	Z = 0.624390
28378;X = -2.688110	Y = 3.186890	Z = 3.749878
28383;X = -2.688110	Y = 3.186890	Z= 3.749878
28387;X = -2.688110	Y = 3.186890	Z = 3.749878
28392;X = 1.437134	Y = -3.218994	Z = -2.563477
28396;X = 1.437134	Y = -3.218994	Z = -2.563477
28401;X = -2.062500	Y = 0.500244	Z = -0.749756
28406;X = -2.062500	Y = 0.500244	Z   -0.749756
28410;X== -2.874878	Y = -0.594360	Z = -0.875610
28416;X = -2.874878	Y = -0.594360	Z = -0.875610
28420;X = -3.249878	Y = -1.375488	Z = 1.531128
28425;X = -3.249878	Y = -1.375488	Z = 1.531128
28429;X = -1.968262	Y = -1.375366	Z = 1.312012
28434;X = -1.968262	Y = -1.375366	Z = 1.312012
28438;X = -1.968262	Y = -1.375366	Z = 1.312012
28443;X = 2.187744	Y = 3.437378	Z = -2.312500
28447;X = 2.187744	Y = 3.437378	Z = -2.312500
28452;X = 0.374390	Y = 3.499878	Z = -2.563110
28456;X = 0.374390	Y = 3.499878	Z = -2.563110
28462;X = 1.000366	Y = -0.905151	Z = -0.563354
28466;X = 1.000366	Y = -0.905151	Z = -0.563354
28471;X = -2.311645	Y = 3.562500	Z = -2.969971
28475;X = -2.311645	Y = 3.562500	Z = -2.969971
28480;X = -3.094482	Y = 0.468262	Z = 0.499390
28484;X = -3.094482	Y = 0.468262	Z = 0.499390
28489;X = -3.094482	Y = 0.468262	Z = 0.499390
28493;X = 1.311768	Y = 1.437134	Z = -2.500244
28498;X = 1.311768	Y = 1.437134	Z = -2.50024
28503;X = 0.532227	Y = -0.874390	Z = 3.374268
28508;X = 0.532227	Y = -0.874390	Z = 3.374268
28512;X = -0.937500	Y = -1.812744	Z = -2.720215
28517;X = -0.937500	Y = -1.812744	Z = -2.720215
28522;X = 1.186279	Y = -3.062866	Z = -3.407104
28526;X = 1.186279	Y = -3.062866	Z = -3.407104
28531;X = -1.843994	Y = -3.156128	Z = 2.780884
28535;X = -1.843994	Y = -3.156128	Z = 2.780884
28540;X = -1.843994	Y = -3.156128	Z = 2.780884
28545;X = -3.250000	Y = -1.469482	Z = -2.218262
28550;X = -3.250000	Y = -1.469482	Z = -2.218262
28554;X = 3.813354	Y = -3.311645	Z = 3.031372
28559;X = 3.813354	Y = -3.311645	Z = 3.031372
28563;X = -2.375854	Y = 2.874268	Z = 1.843750
28568;X = -2.375854	Y = 2.874268	Z = 1.843750
28572;X = -0.344604	Y = -3.374634	Z = 2.125732
28577;X = -0.344604	Y = -3.374634	Z = 2.125732
28581;X = 1.311157	Y = 3.343140	Z = 0.905884
28587;X = 1.311157	Y = 3.343140	Z = 0.905884
28591;X = 1.311157	Y = 3.343140	Z = 0.905884
28596;X = 2.843750	Y = -3.969238	Z = -3.188110
28600;X = 2.843750	Y = -3.969238	Z = -3.188110
28605;X = 1.718018	Y = -2.219116	Z = 3.875610
28609;X = 1.718018	Y = -2.219116	Z = 3.875610
28614;X = -2.750610	Y = 3.468628	Z = 0.469482
28618;X = -2.750610	Y = 3.468628	Z = 0.469482
28633;X = 0.813232	Y = 3.655273	Z = -3.843262
28628;X = 0.813232	Y = 3.655273	Z = -3.843262
28633;X = -3.750732	Y = 0.280396	Z = -1.811401
28638;X = -3.750732	Y = 0.280396	Z = -1.811401
28642;X = -3.750732	Y = 0.280396	Z = -1.811401
28647;X = 1.342529	Y = 2.499145	Z = -2.999878
28651;X = 1.342529	Y = 2.499145	Z = -2.999878
28656;X = -3.876221	Y = -2.093506	Z = -2.531494
28660;X = -3.876221	Y = -2.093506	Z = -2.531494
28665;X = -1.374634	Y = -1.749634	Z = -3.406616
28669;X = -1.374634	Y = -1.749634	Z = -3.406616
28675;X = 3.937500	Y = -2.875977	Z = -0.937012
28679;X = 3.937500	Y = -2.875977	Z = -0.937012
28684;X = 2.030273	Y = -1.563843	Z = 2.188965
28688;X = 2.030273	Y = -1.563843	Z = 2.188965
28693;X = 2.030273	Y = -1.563843	Z = 2.188965
28697;X = -1.938477	Y = -3.030884	Z = 0.938354
28702;X = -1.938477	Y = -3.030884	Z = 0.938354
28706;X = -0.218872	Y = -1.124756	Z = -0.093872
28711;X = -0.218872	Y = -1.124756	Z = -0.093872
28716;X = -1.219360	Y = 2.125122	Z = 1.093750
28721;X = -1.219360	Y = 2.125122	Z = 1.093750
28726;X = 0.249390	Y = 2.281128	Z = -0.969238
28730;X = 0.249390	Y = 2.281128	Z = -0.969238
28735;X = 3.844116	Y = 1.874023	Z = -3.968140
28739;X = 3.844116	Y = 1.874023	Z = -3.968140
28744;X = 3.844116	Y = 1.874023	Z = -3.968140
28748;X = 0.937134	Y = 2.499756	Z = 3.186890
28753;X = 0.937134	Y = 2.499756	Z = 3.186890
28758;X = 2.499268	Y = -1.905762	Z = -1.782715
28763;X = 2.499268	Y = -1.905762	Z = -1.782715
28767;X = -0.500854	Y = -2.593628	Z = 3.407349
28772;X = -0.500854	Y = -2.593628	Z = 3.407349
28776;X = 3.156616	Y = 2.468750	Z = -3.030640
28781;X = 3.156616	Y = 2.468750	Z = -3.030640
28785;X = -1.812744	Y = 3.156860	Z = -1.156494
28790;X = -1.812744	Y = 3.156860	Z = -1.156494
28794;X = -1.812744	Y = 3.156860	Z = -1.156494
28800;X = 3.468262	Y = 0.938354	Z = -2.937134
28804;X = 3.468262	Y = 0.938354	Z = -2.937134
28809;X = 1.530029	Y = -1.687744	Z = -2.344849
28813;X = 1.530029	Y = -1.687744	Z = -2.344849
28818;X = -2.249878	Y = 0.562378	Z = 1.437378
28822;X = -2.249878	Y = 0.562378	Z = 1.437378
28827;X = -0.749512	Y = -0.687744	Z = 3.187622
28832;X = -0.749512	Y = -0.687744	Z = 3.187622
28836;X = 0.717529	Y = 1.686890	Z = -0.031006
28841;X = 0.717529	Y = 1.686890	Z = -0.031006
28846;X = 0.717529	Y = 1.686890	Z = -0.031006
28851;X = 0.530640	Y = 3.187378	Z = 3.780395
28855;X = 0.530640	Y = 3.187378	Z = 3.780395
28860;X = 0.687500	Y = 2.563232	Z = 0.875366
28864;X = 0.687500	Y = 2.563232	Z = 0.875366
28869;X = -0.312622	Y = 2.280395	Z = -3.624268
28873;X = -0.312622	Y = 2.280395	Z = -3.624268
28878;X = -2.688110	Y = 0.937378	Z = 2.781616
28882;X = -2.688110	Y = 0.937378	Z = 2.781616
28888;X = 0.873901	Y = 3.968628	Z = -3.156128
28892;X = 0.873901	Y = 3.968628	Z = -3.156128
28897;X = 0.873901	Y = 3.968628	Z = -3.156128
28901;X = -1.563721	Y = -1.031982	Z = -1.343140
28906;X = -1.563721	Y = -1.031982	Z = -1.343140
28910;X = -3.249756	Y = -2.999145	Z = -1.906006
28915;X = -3.249756	Y = -2.999145	Z = -1.906006
28919;X = -1.125122	Y = 0.843628	Z = 0.375000
28924;X = -1.125122	Y = 0.843628	Z = 0.375000
28929;X = 1.186768	Y = 3.624512	Z = 2.875732
28934;X = 1.186768	Y = 3.624512	Z = 2.875732
28938;X = -1.530640	Y = 3.094482	Z = -1.812500
28943;X = -1.530640	Y = 3.094482	Z = -1.812500
28947;X = -1.530640	Y = 3.094482	Z = -1.812500
28952;X = -2.781982	Y = -1.344116	Z = 2.811768
28956;X = -2.781982	Y = -1.344116	Z = 2.811768
28961;X = 2.531006	Y = 0.686890	Z = -0.062866
28965;X = 2.531006	Y = 0.686890	Z = -0.062866
28971;X = -1.907104	Y = 1.499023	Z = 0.594360
28975;X = -1.907104	Y = 1.499023	Z = 0.594360
28980;X = -2.968262	Y = -2.468140	Z = -1.219360
28984;X = -2.968262	Y = -2.468140	Z = -1.219360
28989;X = 1.031982	Y = -3.343018	Z = -0.843506
28994;X = 1.031982	Y = -3.343018	Z = -0.843506
28998;X = 1.031982	Y = -3.343018	Z = -0.843506
29003;X = -2.093628	Y = -3.562866	Z = -0.031982
29007;X = -2.093628	Y = -3.562866	Z = -0.031982
29012;X = -1.375000	Y = -0.812866	Z = -3.281616
29017;X = -1.375000	Y = -0.812866	Z = -3.281616
29022;X = 1.656860	Y = 0.250854	Z = 2.343750
29026;X = 1.656860	Y = 0.250854	Z = 2.343750
29031;X = 2.374756	Y = 0.094116	Z = 1.657104
29035;X = 2.374756	Y = 0.094116	Z = 1.657104
29040;X = 2.531494	Y = -3.030762	Z = 0.186890
29044;X = 2.531494	Y = -3.030762	Z = 0.186890
29049;X = 2.531494	Y = -3.030762	Z = 0.186890
29053;X = -1.375977	Y = -2.688354	Z = 1.155640
29059;X = -1.375977	Y = -2.688354	Z = 1.155640
29063;X = -2.344604	Y = 3.812012	Z = -0.594360
29068;X = -2.344604	Y = 3.812012	Z = -0.594360
29072;X = -1.375000	Y = -1.750977	Z = -1.750488
29077;X = -1.375000	Y = -1.750977	Z = -1.750488
29081;X = 2.875000	Y = -2.530884	Z = 3.718506
29086;X = 2.875000	Y = -2.530884	Z = 3.718506
29090;X = 2.874512	Y = 2.749512	Z = -0.906372
29095;X = 2.874512	Y = 2.749512	Z = -0.906372
29100;X = 2.874512	Y = 2.749512	Z = -0.906372
29105;X = 0.344116	Y = -3.749756	Z = 3.032349
29109;X = 0.344116	Y = -3.749756	Z = 3.032349
29114;X = -1.124512	Y = -3.124145	Z = 3.405762
29118;X = -1.124512	Y = -3.124145	Z = 3.405762
29123;X = -2.938354	Y = -2.469116	Z = 1.812744
29128;X = -2.938354	Y = -2.469116	Z = 1.812744
29132;X = 0.968750	Y = 1.000000	Z = -0.406982
29137;X = 0.968750	Y = 1.000000	Z = -0.406982
29142;X = 0.218628	Y = 0.66128	Z = -0.061768
29147;X = 0.218628	Y = 0.656128	Z = -0.061768
29151;X = 0.218628	Y = 0.656128	Z = -0.061768
29156;X = -2.655273	Y = 1.781006	Z = 0.313354
29160;X = -2.655273	Y = 1.781006	Z = 0.313354
29165;X = 1.843384	Y = 2.468628	Z = 3.437378
29169;X = 1.843384	Y = 2.468628	Z = 3.437378
29174;X = 3.749268	Y = 2.312256	Z = 0.781982
29178;X = 3.749268	Y = 2.312256	Z = 0.781982
29184;X = -1.031372	Y = -0.373901	Z = -2.344604
29188;X = -1.031372	Y = -0.373901	Z = -2.344604
29193;X = 2.937866	Y = 0.781738	Z = 0.530029
29197;X = 2.937866	Y = 0.781738	Z = 0.530029
29202;X = 2.937866	Y = 0.781738	Z = 0.530029
29206;X = 2.373779	Y   3.655762	Z = -2.625244
29211;X = 2.373779	Y = 3.655762	Z = -2.625244
29215;X = -1.906982	Y = 3.750122	Z = -2.530884
29220;X = -1.906982	Y = 3.750122	Z = -2.530884
29224;X = -1.093750	Y = -2.500122	Z = 0.561768
29230;X = -1.093750	Y = -2.500122	Z = 0.561768
29234;X = -0.625000	Y = -1.874878	Z = 0.156494
29239;X = -0.625000	Y = -1.874878	Z = 0.156494
29243;X = -2.593994	Y = -1.219482	Z = 3.843750
29248;X = -2.593994	Y = -1.219482	Z = 3.843750
29252;X = -2.593994	Y = -1.219482	Z = 3.843750
29257;X = -1.125977	Y = -1.968872	Z = -1.437378
29261;X = -1.125977	Y = -1.968872	Z = -1.437378
29266;X = 1.562012	Y = -3.250366	Z = -0.749023
29272;X = 1.562012	Y = -3.250366	Z = -0.749023
29276;X = 3.031128	Y = 0.781128	Z = -1.374268
29281;X = 3.031128	Y = 0.781128	Z = -1.374268
29285;X = -3.781616	Y = 1.656128	Z = -0.250122
29290;X = -3.781616	Y = 1.656128	Z = -0.250122
29294;X = -1.281616	Y = 2.405884	Z = -1.436645
29299;X = -1.281616	Y = 2.405884	Z = -1.436645
29303;X = -1.281616	Y = 2.405884	Z = -1.436645
29308;X = 2.625977	Y = 3.938232	Z = 0.969727
29313;X = 2.625977	Y = 3.938232	Z = 0.969727
29318;X = -0.000122	Y = -2.624390	Z = 2.063599
29322;X = -0.000122	Y = -2.624390	Z = 2.063599
29327;X = -3.344727	Y = -1.500488	Z = -1.781128
29331;X = -3.344727	Y = -1.500488	Z = -1.781128
29336;X = 0.437256	Y = -2.219116	Z = 3.219238
29340;X = 0.437256	Y = -2.219116	Z = 3.219238
29345;X = 0.468750	Y = -1.751465	Z = -1.654907
29349;X = 0.468750	Y = -1.751465	Z = -1.654907
29355;X = -3.593262	Y = 2.655640	Z = -1.062378
29359;X = -3.593262	Y = 2.655640	Z = -1.062378
29364;X = -3.593262	Y = 2.655640	Z = -1.062378
29369;X = -3.968506	Y = 2.281494	Z = 1.406494
29373;X = -3.968506	Y = 2.281494	Z = 1.406494
29378;X = 1.687744	Y = -3.218628	Z = 1.249878
29382;X = 1.687744	Y = -3.218628	Z = 1.249878
29387;X = -0.406006	Y = -3.062866	Z = 2.093750
29391;X = -0.406006	Y = -3.062866	Z = 2.093750
29396;X = -3.375366	Y = -3.874268	Z = -0.437866
29401;X = -3.375366	Y = -3.874268	Z = -0.437866
29406;X = 3.968872	Y = 1.532593	Z== -3.657227
29410;X = 3.968872	Y = 1.532593	Z = -3.657227
29415;X = 3.968872	Y = 1.532593	Z = -3.657227
29419;X = -2.375000	Y = 0.344360	Z = -0.750488
29424;X = -2.375000	Y = 0.344360	Z = -0.750488
29428;X = 0.968384	Y = -3.031372	Z  1.626465
29433;X = 0.968384	Y = -3.031372	Z = 1.626465
29437;X = 3.968262	Y = 2.531494	Z = -1.718628
29443;X = 3.968262	Y = 2.531494	Z = -1.718628
29447;X = -2.313721	Y = 0.373901	Z = -0.343750
29452;X = -2.313721	Y = 0.373901	Z = -0.343750
29456;X = -2.750122	Y = -1.468628	Z = 3.999634
29461;X = -2.750122	Y = -1.468628	Z = 3.999634
29465;X = -2.750122	Y = -1.468628	Z = 3.999634
29470;X = -3.812378	Y = -2.186890	Z = -3.437988
29475;X = -3.812378	Y = -2.186890	Z = -3.437988
29479;X = -3.157104	Y = 2.188110	Z = 0.656738
29485;X = -3.157104	Y = 2.188110	Z = 0.656738
29489;X = 2.375244	Y = 3.624512	Z = -3.750854
29494;X = 2.375244	Y = 3.624512	Z = -3.750854
29498;X = 0.532471	Y = 3.156128	Z = -1.843384
29503;X = 0.532471	Y = 3.156128	Z = -1.843384
29507;X = 2.687866	Y = 0.187622	Z = 3.469360
29112;X = 2.687866	Y = 0.187622	Z = 3.469360
29516;X = 2.687866	Y = 0.187622	Z = 3.469360
29521;X = -1.343628	Y = -2.374512	Z = 2.217895
29526;X = -1.343628	Y = -2.374512	Z = 2.217895
29531;X = 3.750244	Y = 0.218872	Z = 1.187256
29535;X = 3.750244	Y = 0.218872	Z = 1.187256
29540;X = -0.437256	Y = -2.656250	Z = -1.218872
29544;X = -0.437256	Y = -2.656250	Z = -1.218872
29549;X = 3.281860	Y = 0.562378	Z = 3.312866
29553;X = 3.281860	Y = 0.562378	Z = 3.312866
29558;X = 2.156372	Y = -3.219482	Z = -1.281128
29562;X = 2.156372	Y = -3.219482	Z = -1.281128
29568;X = 2.156372	Y = -3.219482	Z = -1.281128
29573;X = -1.313599	Y = -2.031616	Z = -0.969360
29577;X = -1.313599	Y = -2.031616	Z = -0.969360
29582;X = -0.938110	Y = -2.500732	Z = -0.906372
29586;X== -0.938110	Y = -2.500732	Z = -0.906372
29591;X = 0.906128	Y = -3.687866	Z = 0.000610
29595;X = 0.906128	Y = -3.687866	Z = 0.000610
29600;X = 2.999023	Y = -3.906860	Z = -3.968140
29604;X = 2.999023	Y = -3.906860	Z = -3.968140
29609;X = 1.030884	Y = 0.406616	Z = -0.374023
29614;X = 1.030884	Y = 0.406616	Z = -0.374023
29619;X = 1.030884	Y = 0.406616	Z = -0.374023
29623;X = -2.406006	Y = 0.219360	Z = 1.499634
29628;X = -2.406006	Y = 0.219360	Z = 1.499634
29632;X = -3.781616	Y = -1.750610	Z = -1.656982
29637;X = -3.781616	Y = -1.750610	Z = -1.656982
29641;X = -2.000488	Y = -1.687622	Z = 2.594971
29646;X = -2.000488	Y = -1.687622	Z = 2.594971
